County,First_FPC_Score
"Aransas, Texas, US",-7.878340083994505
"Archer, Texas, US",-10.156056587468921
"Armstrong, Texas, US",-31.39265625713479
"Atascosa, Texas, US",1.1384506851078329
"Austin, Texas, US",-12.918308447935122
"Bailey, Texas, US",-7.143573831008684
"Bandera, Texas, US",-23.553435003198036
"Bastrop, Texas, US",12.356319480616287
"Baylor, Texas, US",-21.030952959482782
"Bee, Texas, US",3.9145418165308286
"Bell, Texas, US",27.565181455746572
"Bexar, Texas, US",67.45950781506718
"Blanco, Texas, US",-29.63393197237539
"Borden, Texas, US",-39.10527585382658
"Bosque, Texas, US",-13.48954238081344
"Bowie, Texas, US",11.28374038503476
"Brazoria, Texas, US",40.26974886631403
"Brazos, Texas, US",31.958851530692126
"Brewster, Texas, US",1.8257869498685122
"Briscoe, Texas, US",-36.94421700521224
"Brooks, Texas, US",1.719016049628852
"Brown, Texas, US",-2.6151954832222004
"Burleson, Texas, US",-13.862299423894866
"Burnet, Texas, US",-2.068134479400139
"Caldwell, Texas, US",6.860601942710331
"Calhoun, Texas, US",-7.80996933846259
"Callahan, Texas, US",-20.530892164297036
"Cameron, Texas, US",47.10736442775454
"Camp, Texas, US",-11.576905525072137
"Carson, Texas, US",-35.36663536594336
"Cass, Texas, US",-11.520939996811796
"Castro, Texas, US",-20.63143278778789
"Chambers, Texas, US",5.030189366697616
"Cherokee, Texas, US",3.5544271960924734
"Childress, Texas, US",-6.181657036584754
"Clay, Texas, US",-13.641244804324566
"Cochran, Texas, US",-21.271104786994815
"Coke, Texas, US",-15.573260722143543
"Coleman, Texas, US",-7.429214614705502
"Collin, Texas, US",44.244679147000156
"Collingsworth, Texas, US",-40.511097641213816
"Colorado, Texas, US",-11.803688035172236
"Comal, Texas, US",14.307239519706549
"Comanche, Texas, US",-5.046769495498146
"Concho, Texas, US",-20.29771122936291
"Cooke, Texas, US",-2.5922830944220667
"Coryell, Texas, US",13.08774736805713
"Cottle, Texas, US",-26.487368223374283
"Crane, Texas, US",-15.572800362798674
"Crockett, Texas, US",-8.50948413675882
"Crosby, Texas, US",-14.747391692637223
"Culberson, Texas, US",-18.07183582313674
"Dallam, Texas, US",-14.723258000970224
"Dallas, Texas, US",76.17989330527075
"Dawson, Texas, US",-11.601084103960272
"DeWitt, Texas, US",-2.1875669991639533
"Deaf Smith, Texas, US",4.068931970440615
"Delta, Texas, US",-29.4441392836319
"Denton, Texas, US",45.63398993276633
"Dickens, Texas, US",-23.623730160901324
"Dimmit, Texas, US",2.4525212549586355
"Donley, Texas, US",-35.62064098284828
"Duval, Texas, US",-9.197666952209506
"Eastland, Texas, US",-14.552636042186922
"Ector, Texas, US",26.576485748938662
"Edwards, Texas, US",-20.224182522812317
"El Paso, Texas, US",58.52420351737093
"Ellis, Texas, US",26.04054732747366
"Erath, Texas, US",-3.454590970867264
"Falls, Texas, US",-8.722704262938473
"Fannin, Texas, US",-4.658550456445322
"Fayette, Texas, US",-9.26602631928237
"Fisher, Texas, US",-19.857034136000507
"Floyd, Texas, US",-15.570627219545976
"Foard, Texas, US",-22.000188525747333
"Fort Bend, Texas, US",42.852710096292476
"Franklin, Texas, US",-16.036426021564708
"Freestone, Texas, US",-10.514844449509585
"Frio, Texas, US",5.960850955503598
"Gaines, Texas, US",-5.012484009873072
"Galveston, Texas, US",42.31849808931003
"Garza, Texas, US",-22.799094201943564
"Gillespie, Texas, US",-2.0726247151243054
"Glasscock, Texas, US",-44.86080782364927
"Goliad, Texas, US",-32.02450914285962
"Gonzales, Texas, US",8.110966543002972
"Gray, Texas, US",-7.630090347484061
"Grayson, Texas, US",15.621573438002896
"Gregg, Texas, US",17.53073626762555
"Grimes, Texas, US",5.427628581404863
"Guadalupe, Texas, US",17.76087242642159
"Hale, Texas, US",11.154824045934584
"Hall, Texas, US",-15.480542663558909
"Hamilton, Texas, US",-27.946334213021117
"Hansford, Texas, US",-20.955679576996094
"Hardeman, Texas, US",-22.204399031376855
"Hardin, Texas, US",7.752481075997272
"Harris, Texas, US",78.20607008614529
"Harrison, Texas, US",6.694720889433229
"Hartley, Texas, US",-25.613781691834873
"Haskell, Texas, US",-14.755423140326153
"Hays, Texas, US",28.332365718846834
"Hemphill, Texas, US",-13.11160332313338
"Henderson, Texas, US",5.622177789153576
"Hidalgo, Texas, US",54.07282805902961
"Hill, Texas, US",-7.253382908806106
"Hockley, Texas, US",-14.58121454016338
"Hood, Texas, US",-1.7053375329106106
"Hopkins, Texas, US",-0.008370143475352799
"Houston, Texas, US",-2.9571805145408794
"Howard, Texas, US",5.751787618175807
"Hudspeth, Texas, US",-19.092207230758774
"Hunt, Texas, US",12.791318271200192
"Hutchinson, Texas, US",-13.205795259691046
"Irion, Texas, US",-39.32507669896288
"Jack, Texas, US",-8.759734545789973
"Jackson, Texas, US",-7.509855496415266
"Jasper, Texas, US",-8.849426485261839
"Jeff Davis, Texas, US",-35.41260842189144
"Jefferson, Texas, US",34.512128538301475
"Jim Hogg, Texas, US",-12.668149757926557
"Jim Wells, Texas, US",10.461606936617427
"Johnson, Texas, US",19.585561294352285
"Jones, Texas, US",11.334235578011048
"Karnes, Texas, US",14.136724930042195
"Kaufman, Texas, US",22.809921087036162
"Kendall, Texas, US",-16.78005613545188
"Kenedy, Texas, US",-52.007679836346846
"Kent, Texas, US",-35.92542238876311
"Kerr, Texas, US",-1.3733471657228289
"Kimble, Texas, US",-27.779213818323964
"King, Texas, US",-25.9927122153775
"Kinney, Texas, US",-15.969720003945715
"Kleberg, Texas, US",-2.7147946560621445
"Knox, Texas, US",-18.945662377989326
"La Salle, Texas, US",2.8851821993693783
"Lamar, Texas, US",8.001702715106546
"Lamb, Texas, US",-2.030662559748392
"Lampasas, Texas, US",-15.728115438804199
"Lavaca, Texas, US",1.4566076510672208
"Lee, Texas, US",-7.989593177176219
"Leon, Texas, US",-18.775432585888975
"Liberty, Texas, US",12.068722240356802
"Limestone, Texas, US",-10.800408087995413
"Lipscomb, Texas, US",-30.20716387172169
"Live Oak, Texas, US",-15.582259196079239
"Llano, Texas, US",-5.30741046332747
"Lubbock, Texas, US",43.64820064767129
"Lynn, Texas, US",-30.30462779621666
"Madison, Texas, US",2.01298466938318
"Marion, Texas, US",-26.01307033813612
"Martin, Texas, US",-10.389474374380821
"Mason, Texas, US",-29.888514057152978
"Matagorda, Texas, US",-0.27256547652385876
"Maverick, Texas, US",19.938759854719258
"McCulloch, Texas, US",-10.677223135560501
"McLennan, Texas, US",27.677884539923227
"McMullen, Texas, US",-34.78423987612412
"Medina, Texas, US",6.258850692907578
"Menard, Texas, US",-28.487816821124202
"Midland, Texas, US",22.21651519999685
"Milam, Texas, US",-8.6898012161416
"Mills, Texas, US",-15.279446400577694
"Mitchell, Texas, US",-8.157590537587662
"Montague, Texas, US",-21.299014841706814
"Montgomery, Texas, US",40.749129209929116
"Moore, Texas, US",13.12139840728988
"Morris, Texas, US",-21.30268566097658
"Motley, Texas, US",-36.674422325662185
"Nacogdoches, Texas, US",12.984863328504886
"Navarro, Texas, US",8.634234222675595
"Newton, Texas, US",-14.607126773446623
"Nolan, Texas, US",4.78192601344888
"Nueces, Texas, US",43.2601452083745
"Ochiltree, Texas, US",-14.110071965972779
"Oldham, Texas, US",-27.187630831236326
"Orange, Texas, US",12.167235436126496
"Palo Pinto, Texas, US",-9.863775287613965
"Panola, Texas, US",-4.106715966514446
"Parker, Texas, US",14.398886599364616
"Parmer, Texas, US",-1.4736622357451632
"Pecos, Texas, US",-7.576588387383174
"Polk, Texas, US",-0.6416164187741182
"Potter, Texas, US",38.834459171178345
"Presidio, Texas, US",-9.79384342827249
"Rains, Texas, US",-12.792187723260778
"Randall, Texas, US",28.064914723342522
"Reagan, Texas, US",-12.39907856335606
"Real, Texas, US",-12.54794471361983
"Red River, Texas, US",-13.222740076666133
"Reeves, Texas, US",-11.361200823148929
"Refugio, Texas, US",-5.751972425281906
"Roberts, Texas, US",-47.79835929136822
"Robertson, Texas, US",-8.074875914016758
"Rockwall, Texas, US",12.976368265862408
"Runnels, Texas, US",4.195344025579577
"Rusk, Texas, US",0.031106383586653238
"Sabine, Texas, US",-20.143820296447743
"San Augustine, Texas, US",-19.96863369467761
"San Jacinto, Texas, US",-22.50039929640178
"San Patricio, Texas, US",3.8681525386102584
"San Saba, Texas, US",-12.86718642499205
"Schleicher, Texas, US",-25.17710286982796
"Scurry, Texas, US",13.723535203875272
"Shackelford, Texas, US",-26.499839538213454
"Shelby, Texas, US",-2.51473718650745
"Sherman, Texas, US",-38.791628885776106
"Smith, Texas, US",21.98401598701526
"Somervell, Texas, US",-1.4970316746712033
"Starr, Texas, US",14.616745587005765
"Stephens, Texas, US",-9.94985851463191
"Sterling, Texas, US",-25.18138136518117
"Stonewall, Texas, US",-25.57417420716693
"Sutton, Texas, US",-11.204862641903162
"Swisher, Texas, US",-23.232893457504165
"Tarrant, Texas, US",68.99102492395176
"Taylor, Texas, US",19.510360806829397
"Terrell, Texas, US",-20.284560247947695
"Terry, Texas, US",-17.73242964571796
"Throckmorton, Texas, US",-30.454848821294746
"Titus, Texas, US",13.104819008241352
"Tom Green, Texas, US",22.50944563057638
"Travis, Texas, US",58.16371750452285
"Trinity, Texas, US",-24.05839738595964
"Tyler, Texas, US",-20.120722365845662
"Upshur, Texas, US",-10.346992186267595
"Upton, Texas, US",-22.645647593969276
"Uvalde, Texas, US",-7.2190194110069115
"Val Verde, Texas, US",5.548028011793777
"Van Zandt, Texas, US",-4.221737545619309
"Victoria, Texas, US",22.97719031216644
"Walker, Texas, US",28.376580926617606
"Waller, Texas, US",-1.8084575613116332
"Ward, Texas, US",-2.646042073629829
"Washington, Texas, US",-0.9353456124748887
"Webb, Texas, US",42.49772459037307
"Wharton, Texas, US",2.7002317587503906
"Wheeler, Texas, US",-32.1229443195201
"Wichita, Texas, US",13.406822069343749
"Wilbarger, Texas, US",-10.500957924999895
"Willacy, Texas, US",-2.4076833253027723
"Williamson, Texas, US",36.37197309839717
"Wilson, Texas, US",-3.369216683858394
"Winkler, Texas, US",-7.306663383647162
"Wise, Texas, US",2.5117464875741273
"Wood, Texas, US",-5.645472164463932
"Yoakum, Texas, US",-3.8766020672632746
"Young, Texas, US",4.917118084750385
"Zapata, Texas, US",-15.539187674070742
"Zavala, Texas, US",-6.86090811221061
"Davis, Utah, US",31.639096054999968
"Salt Lake, Utah, US",63.76852002226078
"San Juan, Utah, US",1.5316771261102329
"Summit, Utah, US",9.217755798957045
"Tooele, Utah, US",4.9336258527293895
"Utah, Utah, US",53.435324421839695
"Wasatch, Utah, US",4.691404328805529
"Addison, Vermont, US",-29.56971314037667
"Bennington, Vermont, US",-26.732230955868808
"Caledonia, Vermont, US",-43.74967188424542
"Chittenden, Vermont, US",8.646704307185347
"Essex, Vermont, US",-36.58189983420021
"Franklin, Vermont, US",-21.99583640663679
"Grand Isle, Vermont, US",-50.04385992108469
"Lamoille, Vermont, US",-38.883487864072734
"Orange, Vermont, US",-46.25238239684356
"Orleans, Vermont, US",-49.99371963864822
"Rutland, Vermont, US",-26.873449764428827
"Washington, Vermont, US",-28.112660073670227
"Windham, Vermont, US",-24.870630507887256
"Windsor, Vermont, US",-30.48168379407637
"Accomack, Virginia, US",11.109804221895565
"Albemarle, Virginia, US",7.090869664395598
"Alexandria, Virginia, US",29.50545440237752
"Alleghany, Virginia, US",-25.75658096407921
"Amelia, Virginia, US",-29.696644924673105
"Amherst, Virginia, US",-15.973483637016493
"Appomattox, Virginia, US",-20.63364657368732
"Arlington, Virginia, US",28.873986271278465
"Augusta, Virginia, US",-1.5019578810713754
"Bath, Virginia, US",-7.066211057036892
"Bedford, Virginia, US",0.6421868650579095
"Bland, Virginia, US",-5.145796343245935
"Botetourt, Virginia, US",-14.100681366979094
"Bristol, Virginia, US",4.270256987482575
"Brunswick, Virginia, US",-13.368973013031708
"Buchanan, Virginia, US",-22.433224788788742
"Buckingham, Virginia, US",4.527363245228555
"Buena Vista, Virginia, US",-30.85872202838716
"Campbell, Virginia, US",-9.692737457382322
"Caroline, Virginia, US",-10.171804766093206
"Carroll, Virginia, US",2.4101164867476355
"Charles City, Virginia, US",-34.648329619761256
"Charlotte, Virginia, US",-27.61034388199163
"Charlottesville, Virginia, US",0.5562661390141179
"Chesapeake, Virginia, US",27.9510610715614
"Chesterfield, Virginia, US",33.70948002617375
"Clarke, Virginia, US",-28.40311229604337
"Colonial Heights, Virginia, US",-12.580375992944598
"Covington, Virginia, US",-16.29684271563696
"Craig, Virginia, US",-39.504710755895594
"Culpeper, Virginia, US",12.968818801638994
"Cumberland, Virginia, US",-32.002510973185814
"Danville, Virginia, US",-1.8263058340681284
"Dickenson, Virginia, US",-4.134966826267977
"Dinwiddie, Virginia, US",-9.39286778226304
"Emporia, Virginia, US",-16.980268520472222
"Essex, Virginia, US",-20.77681057136632
"Fairfax, Virginia, US",56.715981604026595
"Fairfax City, Virginia, US",-23.075482464167926
"Falls Church, Virginia, US",-31.629703497974308
"Fauquier, Virginia, US",4.964896865045757
"Floyd, Virginia, US",-15.140228055151052
"Fluvanna, Virginia, US",-12.044091082805057
"Franklin, Virginia, US",-10.908355986365377
"Franklin City, Virginia, US",-15.413712758855327
"Frederick, Virginia, US",8.820722517708129
"Fredericksburg, Virginia, US",-5.083435158528654
"Galax, Virginia, US",-1.7387703811679613
"Giles, Virginia, US",-25.568782544284957
"Gloucester, Virginia, US",-20.207906799320856
"Goochland, Virginia, US",-15.74710390515906
"Grayson, Virginia, US",-8.517863679378701
"Greene, Virginia, US",-19.122692877053026
"Greensville, Virginia, US",-0.9496982950598982
"Halifax, Virginia, US",-12.782230082969532
"Hampton, Virginia, US",12.387975691727014
"Hanover, Virginia, US",10.385038881183432
"Harrisonburg, Virginia, US",19.868205471199968
"Henrico, Virginia, US",35.41254977406833
"Henry, Virginia, US",5.208522267836448
"Highland, Virginia, US",-36.33336366893633
"Hopewell, Virginia, US",-10.110164255202344
"Isle of Wight, Virginia, US",-1.2565942965553905
"James City, Virginia, US",-0.9791972225454332
"King George, Virginia, US",-17.4171133272625
"King William, Virginia, US",-21.48124088652672
"King and Queen, Virginia, US",-33.18144030053366
"Lancaster, Virginia, US",-27.41567331001212
"Lee, Virginia, US",-18.428613740390308
"Lexington, Virginia, US",-22.837340903283422
"Loudoun, Virginia, US",35.82721443386805
"Louisa, Virginia, US",-14.715958492288284
"Lunenburg, Virginia, US",-24.380251282832035
"Lynchburg, Virginia, US",6.014046330685852
"Madison, Virginia, US",-30.02460776179402
"Manassas,Virginia,US",18.17341068879445
"Manassas Park, Virginia, US",-0.06804559767198282
"Martinsville, Virginia, US",-1.2204754700491902
"Mathews, Virginia, US",-34.884253443164205
"Mecklenburg, Virginia, US",-0.24793254096676526
"Middlesex, Virginia, US",-31.076109861053354
"Montgomery, Virginia, US",8.43156252859719
"Nelson, Virginia, US",-32.827887288174516
"New Kent, Virginia, US",-21.142084947612243
"Newport News, Virginia, US",18.543276490079922
"Norfolk, Virginia, US",26.733321027766944
"Northampton, Virginia, US",-8.445846598839235
"Northumberland, Virginia, US",-25.649584193404802
"Norton, Virginia, US",-19.648717578562703
"Nottoway, Virginia, US",-13.686150419196453
"Orange, Virginia, US",-11.179507316705383
"Page, Virginia, US",-3.944320183057282
"Patrick, Virginia, US",-9.869977697670121
"Petersburg, Virginia, US",-0.9055765301230045
"Pittsylvania, Virginia, US",3.3265915576121547
"Poquoson, Virginia, US",-37.70095543842388
"Portsmouth, Virginia, US",18.281208992812758
"Powhatan, Virginia, US",-16.966820461961248
"Prince Edward, Virginia, US",-2.3352240557534625
"Prince George, Virginia, US",-1.6092321646869803
"Prince William, Virginia, US",49.33872797966605
"Pulaski, Virginia, US",-16.31739752259897
"Radford, Virginia, US",-1.8991303735121554
"Rappahannock, Virginia, US",-36.4447909750976
"Richmond, Virginia, US",-5.326507311349748
"Richmond City, Virginia, US",30.75192177185759
"Roanoke, Virginia, US",6.088609627032329
"Roanoke City, Virginia, US",14.821491939589777
"Rockbridge, Virginia, US",-26.49880316661752
"Rockingham, Virginia, US",14.483586538954869
"Russell, Virginia, US",-11.993805419178981
"Salem, Virginia, US",-10.004171225134463
"Scott, Virginia, US",-19.616372499569582
"Shenandoah, Virginia, US",6.2480998870788165
"Smyth, Virginia, US",-12.67963847812448
"Southampton, Virginia, US",-3.4088637313482932
"Spotsylvania, Virginia, US",18.996985394032095
"Stafford, Virginia, US",17.44187607865007
"Staunton, Virginia, US",-9.745959414307839
"Suffolk, Virginia, US",15.718330335023746
"Surry, Virginia, US",-29.31990667474646
"Sussex, Virginia, US",-7.513083626073876
"Tazewell, Virginia, US",-10.215520750366313
"Virginia Beach, Virginia, US",33.81127029295962
"Warren, Virginia, US",-3.0563027971012287
"Washington, Virginia, US",-3.4853476229565463
"Waynesboro, Virginia, US",-13.208158380766337
"Westmoreland, Virginia, US",-14.590755331149996
"Williamsburg, Virginia, US",-27.39430894215972
"Winchester, Virginia, US",-2.6939319613268644
"Wise, Virginia, US",-10.691978766812356
"Wythe, Virginia, US",-17.417067507688774
"York, Virginia, US",-9.22811667134485
"Adams, Washington, US",-3.6372967352142793
"Asotin, Washington, US",-24.947254432557333
"Benton, Washington, US",31.156722608247346
"Chelan, Washington, US",12.479426287974883
"Clallam, Washington, US",-24.56593202376022
"Clark, Washington, US",25.07092849539274
"Columbia, Washington, US",-40.74641901894379
"Cowlitz, Washington, US",-2.828955580303289
"Douglas, Washington, US",4.610584847472339
"Ferry, Washington, US",-22.918297589725587
"Franklin, Washington, US",28.214485051492602
"Garfield, Washington, US",-17.699447278520697
"Grant, Washington, US",15.133459695255615
"Grays Harbor, Washington, US",-13.03781164036376
"Island, Washington, US",-11.275855037456939
"Jefferson, Washington, US",-36.957590539060284
"King, Washington, US",55.87529388727705
"Kitsap, Washington, US",4.58723281722155
"Kittitas, Washington, US",-9.068018351368442
"Klickitat, Washington, US",-26.14651187564923
"Lewis, Washington, US",-10.026718434206952
"Lincoln, Washington, US",-16.89682069946573
"Mason, Washington, US",-13.149888627987412
"Okanogan, Washington, US",-1.0886139400059376
"Pacific, Washington, US",-24.75518746947861
"Pend Oreille, Washington, US",-9.682975618881986
"Pierce, Washington, US",39.95009870962018
"San Juan, Washington, US",-50.169594463475356
"Skagit, Washington, US",9.035905045385629
"Skamania, Washington, US",-19.808943400677713
"Snohomish, Washington, US",38.60150249391986
"Spokane, Washington, US",34.99840648999979
"Stevens, Washington, US",-24.872964829864245
"Thurston, Washington, US",5.206691066207012
"Wahkiakum, Washington, US",-50.01395415048832
"Walla Walla, Washington, US",2.6043429562415987
"Whatcom, Washington, US",11.125243150466336
"Whitman, Washington, US",-8.869124187323035
"Yakima, Washington, US",46.2327000764367
"Barbour, West Virginia, US",-25.22668252778835
"Berkeley, West Virginia, US",12.185914922417913
"Boone, West Virginia, US",-13.889935320104382
"Braxton, West Virginia, US",-14.995518662903137
"Brooke, West Virginia, US",-5.278664532454444
"Cabell, West Virginia, US",3.4891916896503075
"Calhoun, West Virginia, US",-23.979062882005234
"Clay, West Virginia, US",-29.90507372138763
"Doddridge, West Virginia, US",-8.13628687511143
"Fayette, West Virginia, US",-4.362135615383514
"Gilmer, West Virginia, US",-32.23139344538845
"Grant, West Virginia, US",-16.002891996886458
"Greenbrier, West Virginia, US",-13.16229913171571
"Hampshire, West Virginia, US",-23.99142389397465
"Hancock, West Virginia, US",-23.17267286634927
"Hardy, West Virginia, US",-20.813437230289846
"Harrison, West Virginia, US",-8.99910197118886
"Jackson, West Virginia, US",-11.509541796378938
"Jefferson, West Virginia, US",-2.2161715855040334
"Kanawha, West Virginia, US",17.385854912404476
"Lewis, West Virginia, US",-24.471428011511644
"Lincoln, West Virginia, US",-18.520510978521937
"Logan, West Virginia, US",-12.88962387587637
"Marion, West Virginia, US",-12.626630923044086
"Marshall, West Virginia, US",-16.044382610550826
"Mason, West Virginia, US",-26.47446473192588
"McDowell, West Virginia, US",-31.60030422658684
"Mercer, West Virginia, US",-11.091803929815606
"Mineral, West Virginia, US",-12.37876659630379
"Mingo, West Virginia, US",0.1298291376296584
"Monongalia, West Virginia, US",10.491988353229084
"Monroe, West Virginia, US",-28.59283207532743
"Morgan, West Virginia, US",-32.69180120358524
"Nicholas, West Virginia, US",-27.886573337910363
"Ohio, West Virginia, US",-9.22151683075685
"Pendleton, West Virginia, US",-33.15449924393486
"Pleasants, West Virginia, US",-18.924818885005983
"Pocahontas, West Virginia, US",-25.01837223832101
"Preston, West Virginia, US",-18.600625720769308
"Putnam, West Virginia, US",-7.577798082903084
"Raleigh, West Virginia, US",-7.924954989014194
"Randolph, West Virginia, US",-1.9980566128588928
"Ritchie, West Virginia, US",-2.5933725963624314
"Roane, West Virginia, US",-35.825824472699175
"Summers, West Virginia, US",-5.443645650516763
"Taylor, West Virginia, US",-27.454784519447667
"Tucker, West Virginia, US",-27.504593931020402
"Tyler, West Virginia, US",-17.992306831434142
"Upshur, West Virginia, US",-20.22426244461512
"Wayne, West Virginia, US",-4.291676901408983
"Webster, West Virginia, US",-15.245328161040462
"Wetzel, West Virginia, US",-21.48561774726286
"Wirt, West Virginia, US",-27.024907735798877
"Wood, West Virginia, US",-2.818941091671143
"Wyoming, West Virginia, US",-5.2817837474576095
"Adams, Wisconsin, US",1.1797739187324368
"Ashland, Wisconsin, US",0.05985188170596152
"Barron, Wisconsin, US",-4.381852187157095
"Bayfield, Wisconsin, US",-0.12547408349800537
"Brown, Wisconsin, US",44.98015291208355
"Buffalo, Wisconsin, US",-18.89492523248023
"Burnett, Wisconsin, US",1.636326777430332
"Calumet, Wisconsin, US",8.465151202275152
"Chippewa, Wisconsin, US",-0.33434677561628334
"Clark, Wisconsin, US",-7.748313748839746
"Columbia, Wisconsin, US",-5.5737131196019165
"Crawford, Wisconsin, US",-9.206238307270318
"Dane, Wisconsin, US",37.46584416146164
"Dodge, Wisconsin, US",15.900853695395606
"Door, Wisconsin, US",-10.837216433527455
"Douglas, Wisconsin, US",-13.799791138782068
"Dunn, Wisconsin, US",-8.885082786379261
"Eau Claire, Wisconsin, US",10.151964987636589
"Florence, Wisconsin, US",-11.41738967668807
"Fond du Lac, Wisconsin, US",10.307320793633824
"Forest, Wisconsin, US",-9.696615847646866
"Grant, Wisconsin, US",8.09099916890034
"Green, Wisconsin, US",-8.526784586892834
"Green Lake, Wisconsin, US",-6.671951194699586
"Iowa, Wisconsin, US",-16.53613965383333
"Iron, Wisconsin, US",-5.674683499226476
"Jackson, Wisconsin, US",-17.168737726298556
"Jefferson, Wisconsin, US",8.389490509117868
"Juneau, Wisconsin, US",-10.894547997060645
"Kenosha, Wisconsin, US",30.038981452436527
"Kewaunee, Wisconsin, US",-5.182511272731904
"La Crosse, Wisconsin, US",11.549534270354771
"Lafayette, Wisconsin, US",-5.91225511179603
"Langlade, Wisconsin, US",2.1899153229935617
"Lincoln, Wisconsin, US",2.2753878967345167
"Manitowoc, Wisconsin, US",10.183870420616445
"Marathon, Wisconsin, US",12.554260887219215
"Marinette, Wisconsin, US",4.908929986652227
"Marquette, Wisconsin, US",-0.6061480934602459
"Menominee, Wisconsin, US",-9.735133111137818
"Milwaukee, Wisconsin, US",63.84641776115943
"Monroe, Wisconsin, US",-5.433161517596865
"Oconto, Wisconsin, US",5.604783452633037
"Oneida, Wisconsin, US",-11.833944335198668
"Outagamie, Wisconsin, US",25.565357112796317
"Ozaukee, Wisconsin, US",8.759522401743302
"Pepin, Wisconsin, US",-5.115304128426776
"Pierce, Wisconsin, US",-8.264752672097117
"Polk, Wisconsin, US",0.9944378962147842
"Portage, Wisconsin, US",15.23725760862328
"Price, Wisconsin, US",-0.7340402351964956
"Racine, Wisconsin, US",35.6033402163162
"Richland, Wisconsin, US",-23.72650128676401
"Rock, Wisconsin, US",25.03052188837119
"Rusk, Wisconsin, US",-13.962511597063253
"Sauk, Wisconsin, US",1.7737777394433205
"Sawyer, Wisconsin, US",-8.136721580111864
"Shawano, Wisconsin, US",2.1260776748513868
"Sheboygan, Wisconsin, US",9.8738731337665
"St. Croix, Wisconsin, US",5.0434429819148745
"Taylor, Wisconsin, US",4.731211015996053
"Trempealeau, Wisconsin, US",8.752161416390035
"Vernon, Wisconsin, US",-5.509929710887185
"Vilas, Wisconsin, US",-5.323210647351178
"Walworth, Wisconsin, US",19.87681317180913
"Washburn, Wisconsin, US",2.7110749734043997
"Washington, Wisconsin, US",18.49454123670254
"Waukesha, Wisconsin, US",37.17809138593339
"Waupaca, Wisconsin, US",11.209547309114651
"Waushara, Wisconsin, US",0.6622722769018127
"Winnebago, Wisconsin, US",19.579294122571575
"Wood, Wisconsin, US",16.20786619340042
"Albany, Wyoming, US",-6.711502334051601
"Big Horn, Wyoming, US",-14.906614531718567
"Campbell, Wyoming, US",-7.65155540637843
"Carbon, Wyoming, US",-14.121935522673661
"Converse, Wyoming, US",-24.763048895945897
"Crook, Wyoming, US",-39.875736178562875
"Fremont, Wyoming, US",2.771708782971004
"Goshen, Wyoming, US",-22.160560010138656
"Hot Springs, Wyoming, US",-34.0163769778343
"Johnson, Wyoming, US",-39.42292302732032
"Laramie, Wyoming, US",6.78279004322899
"Lincoln, Wyoming, US",-21.499904926893304
"Natrona, Wyoming, US",-0.08166572370715706
"Niobrara, Wyoming, US",-29.426648965102913
"Park, Wyoming, US",10.3183559560915
"Platte, Wyoming, US",-13.55761366303588
"Sheridan, Wyoming, US",-18.203122276908804
"Sublette, Wyoming, US",-10.126238216007213
"Sweetwater, Wyoming, US",-7.8569339059944205
"Teton, Wyoming, US",-3.677288335705919
"Uinta, Wyoming, US",-7.141017291823929
"Washakie, Wyoming, US",-26.058072822958017
"Weston, Wyoming, US",2.5124729994044346
